Subject,ID,forehead,cheek,eye,nose,mouth,chin,Distance,RH,Airflow,env-temp,Sensation
S2,R211010,33.82329670329673,33.03425277892139,33.40802721088438,33.78025316455698,34.610694183864936,34.110014084507064,1.0,51.09444444,0.0,21.736,-1.0
S2,R211011,33.66859686609689,33.04519528619531,33.792922374429246,34.438133333333354,34.50448660714288,34.11332554061954,1.0,51.09444444,0.0,21.736,-1.0
S2,R211012,33.68204031765427,33.084577397910756,33.61377192982459,34.534092219020195,34.477927107061525,34.205557422969214,1.0,51.09444444,0.0,21.736,-1.0
S2,R211013,33.70384161752319,32.747491053677955,33.548701298701324,34.2323224043716,34.6419230769231,34.21197320968576,1.0,51.03888889,0.0,21.70533333,-1.0
S2,R211014,33.88512806539512,32.967286470143634,34.72248927038629,34.41269303201509,34.156932515337445,34.50628571428574,1.0,51.03888889,0.0,21.70533333,-1.0
S2,R211015,33.666807453416176,32.94199183673472,34.46524456521741,34.203412526997866,33.91123173277664,34.2562900763359,1.0,51.03888889,0.0,21.70533333,-1.0
S2,R211016,33.437942681678635,33.024869191722004,34.29452459016397,33.84284595300263,33.73214132762315,33.94138221153848,1.0,51.03888889,0.0,21.70533333,-1.0
S2,R211017,34.165621572212096,33.015577981651404,34.5180176211454,34.980153417015366,33.946364485981334,34.22086510263932,1.0,51.03888889,0.0,21.70533333,-1.0
S2,R211018,34.38633706467664,32.910604307296715,33.002372093023276,34.88969194312799,34.450694444444466,34.15460526315792,1.0,51.03888889,0.0,21.70533333,-1.0
S2,R211019,34.218278493085386,32.6790193589337,32.29125000000002,34.73332425068122,34.29228287841193,34.11524804177549,1.0,51.05,0.0,21.67338889,-1.0
S2,R21102,33.36335981838821,32.79719447827854,34.16223433242509,34.08380451127822,33.509015904572585,33.476470588235316,1.0,51.06666667,0.0,21.75977778,-1.0
S2,R211020,34.22735357252379,33.18944667559128,32.569263803681,34.695790960451994,34.25676923076926,33.90905601659753,1.0,51.05,0.0,21.67338889,-1.0
S2,R211021,33.99005498281789,33.25906986190091,34.263535353535374,34.75665505226483,34.23034562211984,33.9694871794872,1.0,51.05,0.0,21.67338889,-1.0
S2,R211022,34.346454746136885,33.186884920634945,32.93647668393785,34.94818385650227,34.709713467048736,34.24834165834169,1.0,51.05,0.0,21.67338889,-1.0
S2,R211023,34.06797176470591,32.87681422098294,33.2539814814815,34.74148255813955,34.84532150776055,34.22293872694827,1.0,51.05,0.0,21.67338889,-1.0
S2,R211024,34.10086669257678,32.790983155723644,32.929652509652534,34.978431952662746,34.72483695652176,34.176227848101284,1.0,51.05,0.0,21.67338889,-1.0
S2,R211025,34.141597222222245,32.88254475703327,33.571273408239726,34.78291989664085,34.702319688109185,33.90832927818332,1.0,51.08888889,0.0,21.64433333,-1.0
S2,R211026,34.33373610715306,32.85857781087121,33.608808510638326,34.9022098214286,34.82906066536205,34.00609389671364,1.0,51.08888889,0.0,21.64433333,-1.0
