Subject,ID,forehead,cheek,eye,nose,mouth,chin,Distance,RH,Airflow,env-temp,Sensation
S7,R711010,32.8129498525074,33.072519619991766,33.00411111111113,32.04535885167466,34.31242009132423,33.979548611111134,1.0,52.18333333,0.508,21.55,-1
S7,R711011,32.581833648393214,32.94874052232521,32.71060344827589,32.027038043478285,34.285937500000024,33.717659919028364,1.0,52.18333333,0.508,21.55,-1
S7,R711012,32.315551724137954,32.89247115001992,32.755644171779174,31.3933085501859,34.37860714285716,33.92308974358976,1.0,52.18333333,0.508,21.55,-1
S7,R711013,32.46935649935653,32.62075166112959,32.494551282051304,31.670263157894755,34.310732758620716,34.18182172701952,1.0,52.18333333,0.508,21.55,-1
S7,R711014,32.945601577909294,32.903889123994944,33.184753787878805,31.606025974025997,33.54409340659343,34.56307692307695,1.0,52.18333333,0.508,21.55,-1
S7,R711015,32.793631368631395,32.835144404332155,32.618347107438034,31.63612371134023,33.24985135135137,34.26448220064727,1.0,52.18333333,0.508,21.55,-1
S7,R711016,33.32635043889266,32.9626960994428,33.030900321543434,31.170820312500023,32.991949685534614,34.4207992565056,1.0,52.18333333,0.508,21.55,-1
S7,R711017,33.22802110817944,32.66075533661743,33.10813559322036,31.793938906752437,33.187538802660775,33.91973018549749,1.0,52.19444445,0.508,21.54066667,-1
S7,R711018,33.5689523809524,32.172036415908025,32.495541401273904,31.25398452611221,33.89291497975711,33.46373394495415,1.0,52.19444445,0.508,21.54066667,-1
S7,R711019,33.79017027151405,32.71500234631631,32.34605633802819,31.916808035714308,33.99449612403103,33.58893043478263,1.0,52.19444445,0.508,21.54066667,-1
S7,R71102,33.22302113352548,32.87773960983887,33.26076502732243,31.2647336065574,33.33799031477,34.50933333333335,1.0,52.1,0.508,21.57,-1
S7,R711020,33.79299040976463,32.49979642708768,33.48608695652176,32.3163151658768,33.683568421052655,34.02039358600585,1.0,52.19444445,0.508,21.54066667,-1
S7,R711021,33.522308246308995,32.69266712141885,33.60687878787881,32.25932379713917,33.58288636363638,34.02277519379847,1.0,52.19444445,0.508,21.54066667,-1
S7,R711022,33.601235697940524,33.1771540041068,33.727201166180784,32.207779816513785,33.36583643122679,34.601735395189024,1.0,52.19444445,0.508,21.54066667,-1
S7,R711023,33.90911396094435,32.305705235078385,33.27000000000002,32.42506072874497,34.759627507163344,33.82013431013433,1.0,52.21111111,0.508,21.526,-1
S7,R711024,33.76650342552654,32.10286926994909,32.80037735849059,32.173870967741955,34.71512903225808,33.73622496147922,1.0,52.21111111,0.508,21.526,-1
S7,R711025,33.587260536398496,32.1299612403101,32.868713450292425,31.889393939393962,34.75300970873789,33.80706688154717,1.0,52.21111111,0.508,21.526,-1
S7,R711026,33.54968957203137,32.109399717514144,32.850436893203906,31.962536873156367,34.706698564593324,33.67893858984081,1.0,52.21111111,0.508,21.526,-1
S7,R711027,33.63200983069363,32.09743453355158,33.05190265486728,32.144710920770905,34.782112676056364,33.84296546546549,1.0,52.21111111,0.508,21.526,-1
S7,R71103,33.752178571428594,32.66879659643438,33.363969298245635,32.0538788870704,33.61593719332682,34.539926686217036,1.0,52.1,0.508,21.57,-1
S7,R71104,33.694010900929804,32.44478354203938,33.20655963302755,31.780427927927953,34.30817721518989,33.95430673896207,1.0,52.1,0.508,21.57,-1
S7,R71105,33.5965056818182,32.25079486150142,33.19826086956523,31.869052863436146,34.25376543209879,34.040562273276926,1.0,52.08888889,0.508,21.55,-1
S7,R71106,33.5245499618612,32.57528702010971,33.106586826347325,31.91521844660197,34.099754385964935,33.86622826908544,1.0,52.08888889,0.508,21.55,-1
S7,R71107,33.722068850267405,32.83136447905082,33.60381604696675,32.44427492447133,33.96206618962435,34.12428794992177,1.0,52.08888889,0.508,21.55,-1
S7,R71108,33.27633997785163,33.08254208754211,33.74450738916259,32.348259860788886,33.751155419222926,34.42573204419892,1.0,52.08888889,0.508,21.55,-1
S7,R71109,33.13052026013008,33.25343145500423,33.66500000000003,32.17658139534886,33.400051216389265,34.228734567901256,1.0,52.08888889,0.508,21.55,-1
S7,R711410,33.99027177269922,33.9433557498319,34.44937500000002,33.215523012552325,34.02893111638957,35.10377643504534,1.4,52.03333333,0.508,21.48333333,-1
