Subject,ID,forehead,cheek,eye,nose,mouth,chin,Distance,RH,Airflow,env-temp,Sensation
S6,R611010,33.15983228511533,31.382535795026396,33.0627638190955,31.276875000000025,33.19785450061655,32.4006315789474,1.0,52.52222222,0.508,20.87544444,-1
S6,R611011,33.67727139722021,31.27505242718449,33.365135135135155,31.172131519274398,33.92312638580933,32.757547169811346,1.0,52.52222222,0.508,20.87544444,-1
S6,R611012,33.66373247033444,30.58773906861005,33.646160000000016,31.02683070866144,33.86956164383564,31.763530864197556,1.0,52.52222222,0.508,20.87544444,-1
S6,R611013,33.62058020477818,30.80922757187394,33.64395833333335,31.19089411764708,34.01972136222913,31.857489230769254,1.0,52.52222222,0.508,20.87544444,-1
S6,R611014,33.6129828850856,31.045313455657517,33.54263888888891,31.313000000000024,34.12122580645163,32.22498579545457,1.0,52.52222222,0.508,20.87544444,-1
S6,R611015,33.264590243902454,31.12095649171273,32.97159722222224,31.79897260273975,33.581424332344234,32.382276295133465,1.0,52.56111111,0.508,20.83594444,-1
S6,R611016,33.081155555555576,31.221336223886503,33.102193877551045,32.359785234899356,33.221576144834955,31.80284697508899,1.0,52.56111111,0.508,20.83594444,-1
S6,R611017,33.47395833333336,30.97073836276086,32.050845070422554,31.640188679245306,33.78298850574715,32.38607579462105,1.0,52.56111111,0.508,20.83594444,-1
S6,R611018,33.5396442468038,30.814174265450884,32.16943181818184,31.594830097087403,33.74465116279072,32.957602339181314,1.0,52.56111111,0.508,20.83594444,-1
S6,R611019,34.009035892061846,30.645252481657337,31.890857142857172,31.04687022900766,33.69581589958161,32.804914134742425,1.0,52.56111111,0.508,20.83594444,-1
S6,R61102,33.489375476009165,31.39074776386407,33.34670076726345,31.831129707112996,33.369092009685254,32.700167597765386,1.0,52.55,0.508,20.90733333,-1
S6,R611020,34.069058037070825,30.830976562500023,32.4548765432099,30.969822134387375,34.028800000000025,32.13320952380955,1.0,52.56111111,0.508,20.83594444,-1
S6,R611021,33.088431146912185,30.79672061657035,32.2560563380282,31.37634474327631,32.83728915662653,31.81567619047621,1.0,52.61111111,0.508,20.81333333,-1
S6,R611022,33.571471215351835,31.508002354788097,32.805068965517265,31.789689655172438,33.12920670391064,31.994869215291775,1.0,52.61111111,0.508,20.81333333,-1
S6,R611023,34.271570428696435,31.166949696753502,33.039685534591214,31.37431174089071,34.44019685039372,32.53818345323743,1.0,52.61111111,0.508,20.81333333,-1
S6,R611024,34.253322993408325,31.22455753760058,33.65905172413795,31.439337606837633,34.68435114503819,32.48270027624312,1.0,52.61111111,0.508,20.81333333,-1
S6,R611025,34.27656313301825,30.716795403766383,33.968509933774854,31.56455882352943,34.29264925373137,32.435319014529405,1.0,52.61111111,0.508,20.81333333,-1
S6,R611026,34.31740606460121,30.73975033738194,33.834510869565236,31.959325626204265,34.582463054187215,32.38289228723407,1.0,52.53333333,0.508,20.80133333,-1
S6,R611027,34.26989630985059,30.613545103545125,34.05027863777092,31.611980952380975,34.346443661971854,32.346707891637244,1.0,52.53333333,0.508,20.80133333,-1
S6,R61103,33.76703216374271,31.062095783872312,33.13000000000003,31.602954545454566,33.75598870056499,32.41028153153156,1.0,52.50555556,0.508,20.886,-1
S6,R61104,33.967623152709386,30.755682709447438,32.85212996389894,31.54840085287849,33.71829875518674,32.23726586102722,1.0,52.50555556,0.508,20.886,-1
S6,R61105,34.21922153936204,30.77179168147887,32.69641025641028,31.450333988212204,34.105536912751695,32.43859361518553,1.0,52.50555556,0.508,20.886,-1
S6,R61106,34.07842498302786,30.537041294167754,32.700202702702725,31.10200440528637,33.84502222222224,32.42375901132855,1.0,52.50555556,0.508,20.886,-1
S6,R61107,33.74196356275306,31.128125437981804,32.72193989071041,31.915488000000025,33.33815873015875,33.095987460815074,1.0,52.50555556,0.508,20.886,-1
S6,R61108,33.47833136094677,31.018143780905312,32.63225663716817,31.185801749271157,32.94952272727275,32.93665346534655,1.0,52.50555556,0.508,20.886,-1
S6,R61109,32.7253338509317,31.29407566638007,32.6219690265487,30.473456790123485,32.888706365503104,31.9689655172414,1.0,52.52222222,0.508,20.87544444,-1
S6,R611410,34.16272000000002,31.135553822152907,33.42915789473687,30.489886363636383,33.56253521126762,32.37949429037523,1.4,52.76111111,0.508,20.81366667,-1
S6,R611411,33.57255467196821,30.936840909090936,33.34734375000002,29.863650000000025,33.42072222222224,32.162967542503885,1.4,52.68888889,0.508,20.77766667,-1
S6,R611412,33.31592928377156,30.976574621959262,33.748050847457655,29.483473053892236,33.59272300469486,31.960463096960947,1.4,52.68888889,0.508,20.77766667,-1
S6,R611413,32.90093862815887,31.23941893830705,33.85118279569895,29.672320441988973,33.52416666666669,32.076482084690575,1.4,52.68888889,0.508,20.77766667,-1
S6,R611414,32.80574887892379,31.505035410764894,33.349865470852045,30.59882926829271,33.433512544802895,32.42878865979384,1.4,52.68888889,0.508,20.77766667,-1
S6,R611415,32.66094674556216,31.393600605143742,32.88283236994222,30.360446428571453,32.71049668874174,32.092372881355956,1.4,52.68888889,0.508,20.77766667,-1
S6,R611416,32.34670506912445,31.589639278557136,32.889244444444465,31.155758426966315,32.76115059221661,32.436470588235316,1.4,52.68888889,0.508,20.77766667,-1
S6,R611417,29.354662460567845,31.034795042898022,30.4574528301887,30.083316326530632,33.05051724137933,32.21203947368423,1.4,52.62777778,0.508,20.76566667,-1
S6,R611418,30.38254113345523,30.43497069167646,31.089797979798,29.566666666666684,33.02096774193551,32.81373873873876,1.4,52.62777778,0.508,20.76566667,-1
S6,R611419,31.407584297936612,30.70422202797205,31.171862745098068,29.49197080291973,33.17438016528928,32.67363295880151,1.4,52.62777778,0.508,20.76566667,-1
S6,R61142,32.176437429537785,31.335529032258087,32.937739726027424,30.088305084745787,32.158364928909975,32.04926517571887,1.4,52.69444445,0.508,20.833,-1
S6,R611420,33.94388643067849,31.39362462006081,31.3371641791045,30.096757812500023,33.01260000000002,32.509108391608414,1.4,52.62777778,0.508,20.76566667,-1
S6,R611421,33.55114777618367,31.23145336225599,32.424244897959206,31.33979848866501,32.55071428571431,32.134917355371925,1.4,52.62777778,0.508,20.76566667,-1
S6,R611422,33.050524835988774,31.62251691474968,32.50915492957749,31.142127071823225,32.571432360742726,31.815614617940223,1.4,52.6,0.508,20.75633333,-1
S6,R611423,33.561345724907085,30.756387559808633,33.63549668874175,29.67302788844624,33.760982658959556,32.144722617354226,1.4,52.6,0.508,20.75633333,-1
S6,R611424,32.90111364934326,30.625405862457747,33.28832000000002,29.678484848484874,33.635740740740765,32.23182648401829,1.4,52.6,0.508,20.75633333,-1
S6,R611425,31.883377308707146,30.407618261826205,31.8380263157895,29.26384279475985,33.408121827411186,32.21628906250002,1.4,52.6,0.508,20.75633333,-1
S6,R611426,31.92743825665862,30.626335272342697,32.870643274853826,29.501857142857165,33.626228070175465,32.196478209658444,1.4,52.6,0.508,20.75633333,-1
S6,R611427,32.53389316897793,30.78577217962762,31.971323529411787,29.720043103448297,33.84803680981597,32.40517533252723,1.4,52.6,0.508,20.75633333,-1
S6,R61143,32.484953531598535,31.434046570169944,33.1240070921986,31.151983122362893,32.82339285714288,32.54467889908259,1.4,52.69444445,0.508,20.833,-1
S6,R61144,32.81276278409093,31.085178441369283,33.387518248175205,29.891028571428595,33.41198529411767,32.270420168067254,1.4,52.69444445,0.508,20.833,-1
S6,R61145,32.91360613810744,30.578569374550703,33.35531468531471,29.405971563981062,33.39820359281439,32.116470588235316,1.4,52.76111111,0.508,20.81366667,-1
S6,R61146,33.65421355498723,30.534508856682795,32.584285714285734,29.770708955223906,33.20426470588238,32.169045454545476,1.4,52.76111111,0.508,20.81366667,-1
S6,R61147,33.6071728395062,31.1336525423729,33.241904761904784,31.384673366834196,33.416620111731866,32.59244444444447,1.4,52.76111111,0.508,20.81366667,-1
S6,R61148,33.526461187214636,31.322153965785404,32.82751196172251,30.716262975778573,32.81000000000003,32.78296666666669,1.4,52.76111111,0.508,20.81366667,-1
S6,R61149,33.515720108695675,31.37202812731313,33.055642857142885,30.560801886792476,33.18115909090911,32.841876606683826,1.4,52.76111111,0.508,20.81366667,-1
S6,R611810,33.438151815181534,31.5159759358289,33.037438016528945,31.44407185628745,33.07886255924173,32.79550335570472,1.8,52.74444444,0.508,20.685,-1
S6,R611811,33.87431481481484,31.0506619385343,33.43000000000003,30.34305084745765,33.014736842105286,32.20489736070384,1.8,52.74444444,0.508,20.685,-1
S6,R611812,33.82593040847203,31.037017341040485,33.63507246376815,29.88827956989249,32.989635036496374,32.02205980066447,1.8,52.74444444,0.508,20.685,-1
S6,R611813,33.735825545171366,30.921696113074226,33.57464788732396,30.216279069767467,33.083333333333364,31.91864935064938,1.8,52.74444444,0.508,20.685,-1
S6,R611814,33.64936403508774,31.278635794743455,33.347454545454575,30.55511627906979,33.005108695652204,31.9083790523691,1.8,52.71111111,0.508,20.65566667,-1
S6,R611815,33.1534210526316,31.386014234875468,33.07966386554624,31.29741935483873,32.91269230769233,32.16744680851067,1.8,52.71111111,0.508,20.65566667,-1
S6,R611816,33.02942418426105,31.596781354051075,32.738270676691755,31.152091503268,32.63681208053694,32.24325581395351,1.8,52.71111111,0.508,20.65566667,-1
S6,R611817,32.969088811995405,31.204177362893837,32.5283146067416,31.192574850299422,32.66832258064519,32.11700980392159,1.8,52.71111111,0.508,20.65566667,-1
S6,R611818,32.99728053435117,31.070241596638677,32.27246376811596,30.249587628866,32.80223684210529,31.976948640483414,1.8,52.71111111,0.508,20.65566667,-1
S6,R611819,33.576979445933894,30.90190895741559,32.373582089552265,30.393508771929845,32.97916666666669,32.38765853658539,1.8,52.68333333,0.508,20.637,-1
S6,R61182,32.740017761989364,31.337566489361723,33.04523809523812,30.690566037735874,32.12224755700328,31.9666816143498,1.8,52.82222222,0.508,20.69566667,-1
S6,R611820,33.94584926884142,31.15011220196355,32.18553846153849,30.320753424657557,32.99313253012051,32.315364963503676,1.8,52.68333333,0.508,20.637,-1
S6,R611821,33.05739637305702,31.220528967254435,32.06609090909093,31.36600917431195,32.84112299465243,32.28400000000002,1.8,52.68333333,0.508,20.637,-1
S6,R611822,32.97358527131786,31.26707124010556,31.912307692307714,30.584909090909115,32.332376237623784,31.817161290322602,1.8,52.68333333,0.508,20.637,-1
S6,R611823,34.018929765886305,30.656868686868712,33.767912087912116,29.99160583941608,33.3674285714286,32.06031250000003,1.8,52.68333333,0.508,20.637,-1
S6,R611824,34.11345377258238,30.56965593784686,33.53068493150686,29.719266055045896,33.50564356435646,32.1023823529412,1.8,52.68333333,0.508,20.637,-1
S6,R611825,34.08445566778902,30.765839909808367,33.44750000000002,29.741000000000017,33.08146153846157,32.1830823529412,1.8,52.73333333,0.508,20.60927778,-1
S6,R611826,33.99979097909793,30.823951219512217,33.54242424242427,30.279200000000017,33.247121212121236,31.85458333333336,1.8,52.73333333,0.508,20.60927778,-1
S6,R611827,34.13261452513969,30.71804134929273,33.56545454545457,29.75917293233085,33.51991379310347,31.96827476038341,1.8,52.73333333,0.508,20.60927778,-1
