Subject,ID,forehead,cheek,eye,nose,mouth,chin,Distance,RH,Airflow,env-temp,Sensation
S4,R411010,34.51944444444447,34.06813158851329,34.88391176470591,34.38941558441561,35.39677559912856,35.18786127167632,1.0,52.51111111,0.508,21.89366667,-1
S4,R411011,33.45396901072708,33.01633741888971,33.65950859950862,33.872188755020105,35.345417789757434,34.644763860369636,1.0,52.51111111,0.508,21.89366667,-1
S4,R411012,33.75820160366554,34.73750994187827,33.75239436619721,31.448006042296097,33.99594594594597,34.33553846153848,1.0,52.51111111,0.508,21.89366667,-1
S4,R411013,34.17160944881892,34.516061732986266,33.43569364161852,28.174200988467895,32.33105436573314,34.31808063102544,1.0,52.46111111,0.508,21.89233333,-1
S4,R411014,33.94336463730572,34.513925382653085,32.867476635514045,27.022825651302632,32.08847154471547,32.86864840182651,1.0,52.46111111,0.508,21.89233333,-1
S4,R411015,31.011895662723717,33.90580362040595,28.485867052023146,24.90756965944275,26.88320000000002,31.5371125265393,1.0,52.46111111,0.508,21.89233333,-1
S4,R411016,32.65264359861594,33.77781291172598,29.681747368421075,25.072970183486266,25.87143362831861,32.09974299065423,1.0,52.46111111,0.508,21.89233333,-1
S4,R411017,33.65584487009295,33.55362955729169,31.401975945017202,28.620274442538616,27.50200396825399,33.68379494007991,1.0,52.46111111,0.508,21.89233333,-1
S4,R411018,34.08715403969809,32.81863636363639,31.978877005347616,32.515835654596124,32.3477272727273,32.119210903873764,1.0,52.45555556,0.508,21.883,-1
S4,R411019,34.500065944418296,32.74994694960215,33.32741865509764,33.78298482293425,33.43596491228072,34.329491997216444,1.0,52.45555556,0.508,21.883,-1
S4,R41102,33.0059272727273,34.041813487241825,30.17116531165314,25.863443328550954,26.92115523465706,31.662798092209883,1.0,52.67777778,0.508,21.883,-1
S4,R411020,34.23880481082438,33.88382231404961,34.34719038817008,33.374506172839524,33.352771535580544,34.85515517241382,1.0,52.45555556,0.508,21.883,-1
S4,R411021,34.20034469174712,33.9128507861169,34.068679706601486,33.419568627451,34.44688405797103,34.81133247089265,1.0,52.45555556,0.508,21.883,-1
S4,R411022,34.267126322751345,32.906791017747224,34.06075163398695,34.11013544018061,35.24930481283425,34.491324582338926,1.0,52.45555556,0.508,21.883,-1
S4,R411023,34.21380418535129,31.777328033183572,33.737770961145216,32.684125412541285,35.325088607594964,34.41332763532766,1.0,52.45555556,0.508,21.883,-1
S4,R411024,33.983294209702684,31.456564748201465,33.65028513238291,32.762040816326554,35.20973469387757,34.04940058479534,1.0,52.45,0.508,21.875,-1
S4,R411025,34.0530152091255,31.47064019448949,34.20583333333335,32.9890277777778,35.1486479591837,33.92015376984129,1.0,52.45,0.508,21.875,-1
S4,R411026,34.20865125905487,31.717200140696473,33.753545454545474,32.95919055649244,35.298995098039235,33.64307738452312,1.0,52.45,0.508,21.875,-1
S4,R411027,34.2351044083527,31.580494186046536,33.625376569037684,32.944904153354656,35.283573487031724,33.832693133047236,1.0,52.45,0.508,21.875,-1
S4,R41103,33.77258040388933,34.16211344658799,31.270803571428594,27.022917547568735,28.332051282051307,32.88601741884405,1.0,52.67777778,0.508,21.883,-1
S4,R41104,32.98571883711671,33.29262808698859,30.459476309226954,30.80919372900338,33.73223118279572,30.723078324225884,1.0,52.67777778,0.508,21.883,-1
S4,R41105,34.1332807807808,31.658835462058626,33.81426799007446,32.59852409638557,35.29513888888891,33.270476678626366,1.0,52.67777778,0.508,21.883,-1
S4,R41106,34.39424151267729,32.85939453125002,33.282506142506165,34.08721448467969,35.44426751592359,34.542551757342345,1.0,52.67777778,0.508,21.883,-1
S4,R41107,34.4296802879526,33.940880050109634,34.61776442307694,34.08650236966827,34.90523744911807,35.15216013344456,1.0,52.67777778,0.508,21.883,-1
S4,R41108,34.234971008890625,33.95268337408315,34.182993039443176,34.235757575757596,35.18625000000003,35.217191780821935,1.0,52.51111111,0.508,21.89366667,-1
S4,R41109,34.21721649484538,34.13158068386325,34.28284836065576,34.32201492537315,35.27575601374573,35.149358974359,1.0,52.51111111,0.508,21.89366667,-1
S4,R411410,34.28341096555072,34.07460372960375,33.97509433962266,31.692972972972996,34.51201634877386,35.12963414634149,1.4,52.46666667,0.508,21.839,-1
S4,R411411,34.48814814814816,34.195507246376835,34.147553648068694,32.224942263279466,34.06742574257428,35.13532182103613,1.4,52.47222222,0.508,21.819,-1
S4,R411412,33.804956217162896,33.36475163398695,34.38495689655174,30.568314176245234,35.195173913043504,34.58029323308273,1.4,52.47222222,0.508,21.819,-1
S4,R411413,33.575000000000024,33.58010899182564,34.25478260869567,30.343164556962044,35.256258503401384,34.784718162839276,1.4,52.47222222,0.508,21.819,-1
S4,R411414,34.05343380855399,33.95255813953491,33.457478260869586,31.601619256017525,33.564249291784726,34.858567119155374,1.4,52.47222222,0.508,21.819,-1
S4,R411415,34.14191613846906,33.824288977727036,34.076775700934604,30.756199376947055,33.895198776758434,34.95518382352944,1.4,52.47222222,0.508,21.819,-1
S4,R411416,34.15123670736513,33.752609582059144,33.691167315175115,31.070295983086705,33.68543283582092,34.960619469026575,1.4,52.52777778,0.508,21.80711111,-1
S4,R411417,34.38032041728765,33.71210654936464,33.67883018867927,30.8972336065574,33.32622418879058,35.07897785349236,1.4,52.52777778,0.508,21.80711111,-1
S4,R411418,34.50531505250877,33.334355828220886,33.99699588477369,30.34669082125606,34.93385135135137,34.80009433962267,1.4,52.52777778,0.508,21.80711111,-1
S4,R411419,34.556909272183475,33.288644444444465,33.93494208494211,30.251028037383193,35.01780645161293,34.912854511970565,1.4,52.52777778,0.508,21.80711111,-1
S4,R41142,34.33810672853831,33.87216119096512,33.978863636363656,31.373642533936675,34.165475578406195,35.107445652173936,1.4,52.58888889,0.508,21.84966667,-1
S4,R411420,34.665927687916295,33.57900656814452,33.9100778210117,30.702295597484305,34.91409836065577,35.02086890243905,1.4,52.52777778,0.508,21.80711111,-1
S4,R411421,34.17534291010197,33.81973733583492,33.96554054054056,31.66587136929463,34.68506802721091,35.19729658792653,1.4,52.52777778,0.508,21.80711111,-1
S4,R411422,34.446435768261985,33.77864224137934,33.82233082706769,31.9662033195021,32.64025830258305,35.09098876404497,1.4,52.45,0.508,21.786,-1
S4,R411423,34.30911694510742,33.511453921007465,34.39490118577078,31.058975265017697,35.442155477031825,34.70324661810616,1.4,52.45,0.508,21.786,-1
S4,R411424,34.371522948539656,33.4156406685237,34.6140740740741,31.101590106007087,35.46410569105694,34.846087768440725,1.4,52.45,0.508,21.786,-1
S4,R411425,34.50295783926221,33.3899270072993,34.54202429149801,30.815559210526335,35.31619433198382,34.792958280657416,1.4,52.45,0.508,21.786,-1
S4,R411426,34.512970297029725,33.353077897403445,34.54603174603177,30.872295081967238,35.27621495327106,34.75186119873819,1.4,52.45,0.508,21.786,-1
S4,R411427,34.544175665946746,33.20257142857145,34.60783132530123,30.38357758620692,35.30393013100439,34.78276548672568,1.4,52.54444444,0.508,21.76883333,-1
S4,R41143,34.16637354085605,33.73570344424988,33.489095744680874,31.380818181818203,33.33276102088169,35.014320610687044,1.4,52.58888889,0.508,21.84966667,-1
S4,R41144,34.45600696864114,33.44539828834762,34.55642276422766,30.675173267326752,35.399545454545475,34.84735115431351,1.4,52.58888889,0.508,21.84966667,-1
S4,R41145,34.623763861709094,33.47959711365005,34.669877551020434,30.308844621513966,35.340568181818206,34.812461368653445,1.4,52.46666667,0.508,21.839,-1
S4,R41146,34.51040112596765,33.4400816882233,34.237468354430405,30.505666666666688,35.08556074766357,34.730833333333365,1.4,52.46666667,0.508,21.839,-1
S4,R41147,34.546128037022775,34.06587360594798,34.01912350597612,31.569578059071752,34.061860465116304,35.220458404074726,1.4,52.46666667,0.508,21.839,-1
S4,R41148,34.39098332620781,33.99991467576794,34.050909090909116,31.28130699088148,34.501239892183314,35.22712694877508,1.4,52.46666667,0.508,21.839,-1
S4,R41149,34.26869680851066,34.071905063291155,34.043840579710164,31.72506711409398,34.63651090342681,35.10442060085839,1.4,52.46666667,0.508,21.839,-1
S4,R411810,34.33501039501042,34.365979469632194,34.12350785340316,31.621850220264342,33.77267489711937,34.98957142857145,1.8,52.53888889,0.508,21.749,-1
S4,R411811,34.17021806853585,34.22991262135925,34.13161016949155,31.79890829694326,34.057109375000024,34.52302395209583,1.8,52.57777778,0.508,21.74133333,-1
S4,R411812,33.375896226415115,33.41326507394769,34.15954022988508,30.345523809523833,34.88173184357545,34.535267973856236,1.8,52.57777778,0.508,21.74133333,-1
S4,R411813,33.96705663881154,33.81323469387757,33.79852459016396,31.27329501915711,33.529757085020265,34.492894736842125,1.8,52.57777778,0.508,21.74133333,-1
S4,R411814,33.84917691579946,33.34999165971645,30.243353293413204,34.273511450381704,33.92831223628694,34.279396984924645,1.8,52.57777778,0.508,21.74133333,-1
S4,R411815,33.84262186115217,33.63799564270155,33.475465116279096,30.286627906976772,34.05311627906979,34.53251633986931,1.8,52.57777778,0.508,21.74133333,-1
S4,R411816,33.82697690692794,33.61160423452771,33.32225225225227,30.626587677725144,33.58205263157897,34.402076124567486,1.8,52.57777778,0.508,21.74133333,-1
S4,R411817,34.129198075380934,33.415652591170854,33.32486842105265,30.455067114093985,32.48814049586779,34.5384239130435,1.8,52.58888889,0.508,21.75055556,-1
S4,R411818,34.47004711425209,33.15318181818184,33.49471830985918,29.692755102040838,34.34464285714289,34.26333333333336,1.8,52.58888889,0.508,21.75055556,-1
S4,R411819,34.53496240601506,33.04447957839265,33.867837837837854,29.94274509803924,34.66928571428574,34.37256097560978,1.8,52.58888889,0.508,21.75055556,-1
S4,R41182,34.09015217391307,33.5835149384886,33.946753246753275,30.729475982532776,33.842354948805486,34.654943181818204,1.8,52.63888889,0.508,21.761,-1
S4,R411820,34.56339743589746,33.229472361809066,33.978930817610085,29.964277777777802,34.624339622641536,34.223560830860556,1.8,52.58888889,0.508,21.75055556,-1
S4,R411821,34.469038919777624,33.44091324200915,33.47732394366199,31.455659340659363,32.41709923664124,34.94806930693072,1.8,52.58888889,0.508,21.75055556,-1
S4,R411822,34.350071633237846,33.58708409506401,33.58632352941179,31.01453183520601,33.31177142857145,34.878175182481776,1.8,52.61111111,0.508,21.757,-1
S4,R411823,34.37971677559916,32.86437500000002,34.31423312883439,29.501145038167962,34.72253623188408,34.36505263157897,1.8,52.61111111,0.508,21.757,-1
S4,R411824,34.455029940119786,33.05070175438598,34.33143678160922,29.889602649006648,34.97797619047621,34.12552941176473,1.8,52.61111111,0.508,21.757,-1
S4,R411825,34.56572383073499,33.404308943089454,34.36818652849743,29.806387096774216,35.121202531645594,34.55892561983473,1.8,52.61111111,0.508,21.757,-1
S4,R411826,34.45209429824563,33.25319477434682,34.43093023255816,30.531974522293012,35.04992700729928,34.368482758620715,1.8,52.61111111,0.508,21.757,-1
S4,R411827,34.41010975609758,33.105302226935336,34.25956043956046,29.43168750000002,34.87877906976747,34.25438162544172,1.8,52.63333333,0.508,21.75966667,-1
S4,R41183,34.25482988659108,33.50820143884894,33.36327586206899,30.933333333333355,33.4023272727273,34.602776280323475,1.8,52.63888889,0.508,21.761,-1
S4,R41184,34.591960526315816,33.25474304068525,34.47943181818184,30.248311688311706,34.894896551724166,34.44433395872423,1.8,52.63888889,0.508,21.761,-1
S4,R41185,34.59097535934294,33.18130334486739,34.60541935483874,30.139444444444464,34.930209790209815,34.577445742904864,1.8,52.53888889,0.508,21.749,-1
S4,R41186,34.42770653514182,33.15296336206899,34.40026315789476,30.14363636363639,34.743161290322604,34.36410505836577,1.8,52.53888889,0.508,21.749,-1
S4,R41187,34.21719505918685,33.828585461689606,33.45755555555557,31.35782089552241,33.12603278688527,34.9733823529412,1.8,52.53888889,0.508,21.749,-1
S4,R41188,34.32419480519483,33.90609506057785,33.97307142857145,31.383283582089575,34.47252136752139,35.103873015873035,1.8,52.53888889,0.508,21.749,-1
S4,R41189,34.432481259370334,34.20700980392159,33.89455696202534,31.20809523809526,34.46167464114835,35.059178571428596,1.8,52.53888889,0.508,21.749,-1
S4,R412210,34.058406988694784,33.852146814404456,33.781621621621646,30.34654411764708,33.42531400966186,34.590039062500026,2.2,52.63333334,0.508,21.923,-1
S4,R412211,33.70187431091513,33.9257536466775,33.56793388429754,30.824569536423866,33.14535135135138,34.54505454545457,2.2,52.63333334,0.508,21.923,-1
S4,R412212,33.73494623655916,33.74772594752189,34.32906250000002,30.59855670103095,34.9387878787879,34.67749450549453,2.2,52.63333334,0.508,21.923,-1
S4,R412213,34.10230192719489,34.00469808541976,33.75144230769233,30.808971428571446,33.109398907103845,34.78519480519483,2.2,52.63333334,0.508,21.923,-1
