Subject,ID,forehead,cheek,eye,nose,mouth,chin,Distance,RH,Airflow,env-temp,Sensation
S5,R511010,34.46067043847244,32.17454850902985,32.49752161383288,31.245594262295104,35.20696750902529,33.263945993031385,1.0,53.03333333,0.508,21.163,0
S5,R511011,34.495704759017904,32.354156941649926,32.39162711864409,31.560770547945232,35.3207272727273,33.78181188118814,1.0,53.03333333,0.508,21.163,0
S5,R511012,34.51545918367349,32.32662886194762,32.54718367346941,31.872561797752834,35.10752032520327,33.99272727272729,1.0,53.03333333,0.508,21.163,0
S5,R511013,34.464259448416776,32.06436330275232,32.06451977401132,32.4526612903226,35.553600000000024,34.45480640854475,1.0,53.08888889,0.508,21.175,0
S5,R511014,33.95157632743365,32.251623728813584,33.48062208398136,32.267610350076126,33.73726342711,34.3907242693774,1.0,53.08888889,0.508,21.175,0
S5,R511015,33.66410671936761,32.16615526235044,33.408471849865975,32.17434782608698,33.50020648967554,34.42046854083001,1.0,53.08888889,0.508,21.175,0
S5,R511016,33.28048670909774,32.301640336134476,33.897690909090926,32.211593533487324,33.35322580645164,33.11433593750002,1.0,53.08888889,0.508,21.175,0
S5,R511017,33.98382178217823,32.47522633744858,34.0342575757576,32.16667682926832,34.15770244821095,34.113013856812955,1.0,53.08888889,0.508,21.175,0
S5,R511018,34.182936630602796,32.28486754002913,33.44440909090912,32.16690140845073,35.52511627906979,33.66792026897216,1.0,53.08888889,0.508,21.175,0
S5,R511019,34.300704826997034,32.551287034087316,34.24487935656839,31.760412979351056,35.38415048543692,33.405309278350536,1.0,53.1,0.508,21.167,0
S5,R51102,32.865250070641444,32.052857635298196,33.35625000000002,31.880654450261805,33.30845528455286,33.308676092545014,1.0,53.02777778,0.508,21.17233333,0
S5,R511020,34.21358263407518,32.218901129165545,33.78203225806454,31.84103448275864,35.007002652519915,33.12878197997778,1.0,53.1,0.508,21.167,0
S5,R511021,34.04456065055344,32.43903343910181,33.89260442260445,32.16153153153156,34.32960815047024,33.843986152324455,1.0,53.1,0.508,21.167,0
S5,R511022,33.590039144050124,32.20198019801983,33.64284263959393,31.245629984051057,33.87586861313871,33.33881756756759,1.0,53.1,0.508,21.167,0
S5,R511023,34.263004013584464,31.931020169541092,32.96215909090912,31.193969465648877,35.219223744292265,33.379903774981514,1.0,53.1,0.508,21.167,0
S5,R511024,34.601365260900664,32.49613765182189,32.763866666666694,31.64560240963858,35.596232464929884,33.66245637583895,1.0,53.1,0.508,21.167,0
S5,R511025,34.36625496425737,32.013246024321816,32.95575250836123,31.912768496420068,35.18987500000002,33.54038028169017,1.0,53.11666667,0.508,21.16566667,0
S5,R511026,34.47950910530485,32.095621283255106,32.97037037037039,32.195717884131,35.584282051282074,34.06851390922403,1.0,53.11666667,0.508,21.16566667,0
S5,R511027,34.4452193924517,31.888685714285742,33.06689873417724,31.85742489270389,35.57537572254338,33.9054744027304,1.0,53.11666667,0.508,21.16566667,0
S5,R51103,34.28070773263436,32.053289007092225,33.17057553956837,31.975711422845716,35.4850205761317,33.76912291933421,1.0,53.02777778,0.508,21.17233333,0
S5,R51104,34.483561601000645,31.87024143556283,33.91396419437342,31.991958174904973,35.437954545454566,33.96169642857145,1.0,53.02777778,0.508,21.17233333,0
S5,R51105,34.655304469273766,32.04388546798032,33.657637614678926,31.65028517110268,35.56849056603775,34.21682602921649,1.0,53.02777778,0.508,21.17233333,0
S5,R51106,34.51429204629404,32.03711249541959,33.89065217391306,31.924905869324498,35.590230547550455,33.82056825200744,1.0,53.03333333,0.508,21.163,0
S5,R51107,34.283532800000025,31.944240570846098,33.585040650406526,30.972316910785647,35.37268292682929,33.55950111690248,1.0,53.03333333,0.508,21.163,0
S5,R51108,33.50721611721614,32.25168431502319,33.332110912343495,30.9262913907285,33.57837088388217,33.06155660377361,1.0,53.03333333,0.508,21.163,0
S5,R51109,33.80653413549571,32.24580936729665,33.58107929515421,31.087865329512912,33.39248407643315,33.79101876675605,1.0,53.03333333,0.508,21.163,0
S5,R511410,34.29513959390866,31.96823689584754,32.89442105263161,29.267843137254918,35.131438848920894,33.54219554030877,1.4,53.06111111,0.508,21.167,0
S5,R511411,34.54872463768118,32.03959523809526,33.932868852459045,28.626982248520733,35.11690058479534,33.653602693602714,1.4,53.06111111,0.508,21.167,0
S5,R511412,34.08366452991456,31.735316541865238,33.53217391304349,27.712982456140374,34.75526011560696,33.19719653179193,1.4,53.06111111,0.508,21.167,0
S5,R511413,34.12184810126585,32.02943371085945,33.702628205128235,28.0634403669725,34.621086956521765,33.15245341614909,1.4,53.06111111,0.508,21.167,0
S5,R511414,32.94783319705644,32.010087365591424,32.523282051282074,28.535568181818203,33.613653846153866,33.28084468664853,1.4,53.06111111,0.508,21.167,0
S5,R511415,33.1974236252546,31.93421630094046,32.38334728033475,28.170694980695007,33.44479784366579,32.83054545454548,1.4,53.12222222,0.508,21.14966667,0
S5,R511416,32.85894736842108,32.01233238231101,32.81205479452057,28.375598455598475,33.05960360360363,33.13611764705884,1.4,53.12222222,0.508,21.14966667,0
S5,R511417,34.45916736753577,32.03075539568348,32.19548672566374,28.276056910569128,34.60406779661019,33.21970370370372,1.4,53.12222222,0.508,21.14966667,0
S5,R511418,34.57048648648651,31.852268041237135,32.425772357723595,28.353463035019477,34.64210937500002,33.71910256410259,1.4,53.12222222,0.508,21.14966667,0
S5,R511419,34.460977564102585,31.47946102021176,32.31833333333336,28.531500000000023,34.79631901840494,33.714759535655084,1.4,53.12222222,0.508,21.14966667,0
S5,R51142,33.112809991079416,32.27135309278353,32.22420765027324,28.229293286219104,33.2038383838384,33.25772853185598,1.4,53.02777778,0.508,21.16966667,0
S5,R511420,34.328429517502386,31.663914893617044,32.43787878787881,28.947102272727296,34.78463636363639,33.910223214285736,1.4,53.12222222,0.508,21.14966667,0
S5,R511421,33.55703488372095,31.825331510594694,33.00569506726459,30.30325878594251,33.76910931174091,34.09112244897961,1.4,53.12222222,0.508,21.14966667,0
S5,R511422,33.953027322404395,32.048712938005416,33.43019417475731,30.3076086956522,33.94791932059451,33.90106451612905,1.4,53.03333333,0.508,21.11138889,0
S5,R511423,34.50716693418942,31.847796005706154,33.59338028169016,29.463989637305723,35.21056497175144,33.62433139534886,1.4,53.03333333,0.508,21.11138889,0
S5,R511424,34.64409658617821,31.95894414690132,33.27373015873019,29.331318181818204,35.36875000000003,33.92195035460995,1.4,53.03333333,0.508,21.11138889,0
S5,R511425,34.63613138686134,32.23829900839057,33.66220512820515,28.6165989847716,35.33859903381645,33.84196153846156,1.4,53.03333333,0.508,21.11138889,0
S5,R511426,34.64951640759933,32.51734853420198,32.64198529411767,28.393053097345156,35.13316939890713,33.440574229691904,1.4,53.03333333,0.508,21.11138889,0
S5,R511427,34.42490265486728,32.15209665955937,33.67518181818185,28.341623036649235,35.03260869565219,33.58124528301889,1.4,53.03333333,0.508,21.11138889,0
S5,R51143,33.156824696802666,32.220599863667374,32.745714285714314,28.887805907173018,33.27016713091925,33.949689440993815,1.4,53.02777778,0.508,21.16966667,0
S5,R51144,34.62683137254904,32.41125615763549,33.53590277777781,28.35354581673309,35.059349112426055,33.671880492091404,1.4,53.02777778,0.508,21.16966667,0
S5,R51145,34.68908064516131,31.98671728127262,33.37443181818184,28.473397129186623,35.14370370370373,34.10574468085109,1.4,53.02777778,0.508,21.16966667,0
S5,R51146,34.59940185341198,31.908622327790994,33.65382352941179,28.580113636363652,35.143734177215215,33.79520069808031,1.4,53.02777778,0.508,21.16966667,0
S5,R51147,34.346898656898674,31.746826544021047,33.201975308642005,28.838947368421074,34.98626984126987,33.42569858712718,1.4,53.02777778,0.508,21.16966667,0
S5,R51148,33.673077367205565,31.945652750165696,33.50464730290459,30.87991452991455,33.2023308270677,33.870495356037175,1.4,53.02777778,0.508,21.16966667,0
S5,R51149,33.728204826368476,32.02380347593585,33.59161616161619,30.223742331288364,33.161709090909106,33.699355509355534,1.4,53.06111111,0.508,21.167,0
S5,R511810,34.72496491228072,32.22486131386864,33.17333333333336,28.96450980392159,34.64923076923079,33.46609467455624,1.8,53.03888889,0.508,21.13,0
S5,R511811,34.401095505618,31.593927068723726,32.74979381443301,28.862420382165627,34.49707547169813,33.28814024390246,1.8,53.03888889,0.508,21.13,0
S5,R511812,34.36516254876465,31.50851648351651,33.035000000000025,28.63440677966104,34.58352517985613,33.78443298969074,1.8,53.07777778,0.508,21.12866667,0
S5,R511813,34.39555825242721,31.931777522935803,32.68223880597018,29.19000000000002,34.7176288659794,33.832268041237135,1.8,53.07777778,0.508,21.12866667,0
S5,R511814,34.25977653631287,31.930695187165796,32.68617647058826,29.395298507462705,34.87012048192773,33.82960975609758,1.8,53.07777778,0.508,21.12866667,0
S5,R511815,33.451980056980084,32.0205125628141,33.11933962264153,30.505555555555574,33.829466019417495,34.10092682926831,1.8,53.07777778,0.508,21.12866667,0
S5,R511816,33.70678438661713,32.08880562060892,33.488956521739155,30.7418548387097,33.765962145110436,33.67815899581591,1.8,53.07777778,0.508,21.12866667,0
S5,R511817,34.11921276595747,32.04936078006503,33.03350877192985,29.360672268907585,34.69858974358976,33.45462462462464,1.8,53.07777778,0.508,21.12866667,0
S5,R511818,34.12090744101635,32.074645669291364,33.130675675675704,28.96766990291264,34.683584905660396,33.358011695906455,1.8,53.07777778,0.508,21.12866667,0
S5,R511819,34.12822222222224,32.08198228128463,33.25742424242426,29.232627118644093,34.70294117647061,33.22721881390596,1.8,53.13333333,0.508,21.11666667,0
S5,R51182,33.29910433070868,32.12175526579742,33.353802816901435,30.394315789473712,33.071834319526644,33.4803347280335,1.8,53.10555555,0.508,21.10733333,0
S5,R511820,33.86198988195618,31.834016563147024,33.03906976744188,28.971750000000025,34.41991228070178,33.124788732394386,1.8,53.13333333,0.508,21.11666667,0
S5,R511821,33.59037878787881,31.81842417061614,32.76266666666668,28.2145263157895,34.34922413793105,32.79991847826089,1.8,53.13333333,0.508,21.11666667,0
