Subject,ID,forehead,cheek,eye,nose,mouth,chin,Distance,RH,Airflow,env-temp,Sensation
S9,R911010,34.795910375454206,33.501976023150085,34.89056420233466,33.83751978891823,34.17691983122365,34.51772000000002,1.0,51.23888889,0,21.069,0
S9,R911011,34.924099743307686,33.50313150790593,34.78622448979594,34.406234718826425,34.23629476584024,34.72073500967121,1.0,51.23888889,0,21.069,0
S9,R911012,34.99997920997923,33.325307566684835,35.56140939597318,32.40460396039607,34.999409836065595,34.58963432835823,1.0,51.23888889,0,21.069,0
S9,R911013,35.02437500000002,33.3070614035088,35.17384615384617,32.61366666666669,35.051121951219535,34.40611746758202,1.0,51.11111111,0,21.11122222,0
S9,R911014,34.70945094509453,33.504285714285736,34.530258751902615,33.53028846153848,34.295359877488536,34.788695652173935,1.0,51.11111111,0,21.11122222,0
S9,R911015,34.242635392829925,33.61757588187041,34.59756929637528,33.360851063829806,34.67895287958118,34.51441132637856,1.0,51.11111111,0,21.11122222,0
S9,R911016,34.12401618398639,33.50321100917433,34.371939163498126,32.38868217054266,34.37955056179778,34.35511904761907,1.0,51.11111111,0,21.11122222,0
S9,R911017,34.69003376304484,33.708124525436624,34.613977591036445,33.65743467933494,34.60440456769986,35.262956204379584,1.0,51.11111111,0,21.11122222,0
S9,R911018,34.85432797662529,33.49352128247653,34.34147773279354,34.00596858638745,34.44479270315094,35.0416009852217,1.0,51.11111111,0,21.11122222,0
S9,R911019,35.01956316410864,33.01743702081054,34.619193548387116,33.709593750000025,35.048037735849086,35.057834024896295,1.0,50.95,0,21.14566667,0
S9,R91102,34.29586878523836,33.747290521978044,34.66968152866244,32.742163009404415,34.21096534653468,34.823432432432455,1.0,51.44444444,0,21.02233333,0
S9,R911020,34.890150204824785,33.191700717835474,34.353167028199586,33.91114341085274,34.185082444228925,34.582144522144546,1.0,50.95,0,21.14566667,0
S9,R911021,34.62926746166953,33.24337865055389,34.57204225352115,33.69282608695655,34.018446601941775,34.528120689655196,1.0,50.95,0,21.14566667,0
S9,R911022,34.26039396887161,33.31250000000003,34.5546323529412,32.73299107142859,34.553447251114434,34.2162896825397,1.0,50.95,0,21.14566667,0
S9,R911023,34.85595584988965,33.56437611940301,34.53016427104725,33.81062350119907,34.454386873920576,34.90303206997087,1.0,50.95,0,21.14566667,0
S9,R911024,34.70670337003673,33.35448827292113,34.499065420560775,33.66146226415097,34.393734335839625,34.56266563944533,1.0,50.95,0,21.14566667,0
S9,R911025,34.92997908824761,33.197503692762204,34.52530271398749,34.22203703703706,35.02725845410631,35.089821428571454,1.0,50.85,0,21.17633333,0
S9,R911026,34.72235445836406,33.45856115107917,34.47383580080756,34.00667605633805,34.754027397260295,34.858478747203606,1.0,50.85,0,21.17633333,0
S9,R911027,35.06242025316459,33.06524307370625,34.97771739130437,32.8618218623482,35.35670033670036,34.765275645498974,1.0,50.85,0,21.17633333,0
S9,R91103,34.64048853814358,33.789566225165586,34.99965517241382,33.6221262458472,34.06343570057584,35.03286743515852,1.0,51.44444444,0,21.02233333,0
S9,R91104,34.660869407057135,33.55618266978925,34.72432692307694,33.814289276808,34.02198098256738,34.95179687500003,1.0,51.44444444,0,21.02233333,0
S9,R91105,34.997101147028175,33.33335940895265,35.41715083798885,33.49816608996542,34.55560000000002,34.79212206572772,1.0,51.44444444,0,21.02233333,0
S9,R91106,34.97911455451026,33.38649107531565,35.26471794871797,33.41459537572257,34.57275747508307,34.78506211180127,1.0,51.44444444,0,21.02233333,0
S9,R91107,34.61189486937365,33.3956160830091,34.53989979959922,33.61851851851855,33.91947540983609,34.42105900151288,1.0,51.44444444,0,21.02233333,0
S9,R91108,34.26395721925136,33.43872148084376,34.89869757174395,33.225530303030325,34.64394603709952,34.484546850998484,1.0,51.23888889,0,21.069,0
S9,R91109,34.5022133757962,33.574304182509536,34.926067146282996,33.35447761194032,34.58931677018636,34.51035763411281,1.0,51.23888889,0,21.069,0
S9,R911410,34.52246618106142,33.38609140108241,34.05939473684213,30.058121212121236,32.89530864197533,34.7022893772894,1.4,50.31666667,0,20.841,-1
S9,R911411,34.46859888406698,33.24444297956495,34.19025906735754,31.36027027027029,33.30358208955226,34.746015228426415,1.4,50.31666667,0,20.841,-1
S9,R911412,34.66080645161292,32.604191489361725,34.78233532934134,28.893225806451635,34.92672131147543,34.51926980198022,1.4,50.31666667,0,20.841,-1
S9,R911413,33.88683720930236,33.044490272373565,33.528910891089126,30.94572093023258,34.37445833333336,35.142536023054774,1.4,50.31666667,0,20.841,-1
S9,R911414,34.11860164512341,33.10637491385254,33.154847645429385,30.979920948616623,33.09059500959695,35.22628169014087,1.4,50.31666667,0,20.841,-1
S9,R911415,34.31354423592495,33.36344004340751,33.05569819819822,30.07561338289965,33.38805555555558,35.32243407707913,1.4,50.31666667,0,20.841,-1
S9,R911416,34.131590194846034,33.36427924528304,32.97008356545964,29.912796610169515,32.896771428571455,34.019045643153554,1.4,50.31666667,0,20.841,-1
S9,R911417,34.04752224824358,33.13293966623879,32.90374631268439,30.390572390572416,33.0553075170843,34.79852112676059,1.4,50.13888889,0,20.829,-1
S9,R911418,34.104867469879544,33.05250694444447,32.831529411764734,30.421008645533163,32.92622871046231,34.87882352941178,1.4,50.13888889,0,20.829,-1
S9,R911419,35.04167286245355,32.48674272226595,34.75973118279572,29.67916666666669,35.20369098712448,35.14630136986304,1.4,50.13888889,0,20.829,-1
S9,R91142,33.871780258519415,33.42548635824439,33.489575757575786,28.999234234234258,32.434909090909116,35.233634453781534,1.4,50.40555556,0,20.86633333,-1
S9,R911420,34.99235639686687,32.39550613496935,34.62995098039218,29.811644444444465,35.0185507246377,35.11201741654574,1.4,50.13888889,0,20.829,-1
S9,R911421,34.623105314960654,32.934171974522314,33.12586563307496,31.26709944751384,32.99516528925622,35.001314432989716,1.4,50.13888889,0,20.829,-1
S9,R911422,34.30237113402064,32.887570422535234,33.8860805860806,30.72987915407857,33.820584112149554,34.69185185185187,1.4,50.13888889,0,20.829,-1
S9,R911423,33.88771428571431,32.96788267644365,34.16144032921814,30.039877551020425,34.00299760191849,33.79865921787712,1.4,50.2,0,20.81166667,-1
S9,R911424,34.2449497126437,32.93196415235252,34.009405940594085,30.540592592592617,33.87245783132533,34.216240310077545,1.4,50.2,0,20.81166667,-1
S9,R911425,34.836262163709236,33.2517074877537,34.027843665768216,30.97544747081714,33.661286549707626,35.03690243902441,1.4,50.2,0,20.81166667,-1
S9,R911426,34.929671717171736,32.65313453536757,34.794438202247214,29.155485714285742,35.633777777777794,34.58562237762241,1.4,50.2,0,20.81166667,-1
S9,R911427,35.18960000000002,32.88547791164662,34.97011764705885,29.41362831858409,35.56378839590447,35.106173469387784,1.4,50.2,0,20.81166667,-1
S9,R91143,34.14363874345552,33.33121432278155,33.67684444444446,29.733593750000026,33.139585492228,35.32691729323311,1.4,50.24444444,0,20.85294444,-1
S9,R91144,33.93812164579609,33.39663157894739,33.79668810289392,30.14961038961041,33.085972495088434,35.42728476821194,1.4,50.24444444,0,20.85294444,-1
S9,R91145,34.86836641221376,32.53318688118814,35.01663414634149,29.156098654708543,34.84264591439691,34.9873522727273,1.4,50.24444444,0,20.85294444,-1
S9,R91146,34.83566735112938,32.925923535253254,35.04770334928232,29.34543378995436,34.8361883408072,34.82596923076925,1.4,50.24444444,0,20.85294444,-1
S9,R91147,34.0781639928699,33.247325129533706,33.839415730337095,31.68195599022007,32.73142265193373,35.07638722554892,1.4,50.24444444,0,20.85294444,-1
S9,R91148,34.32042157470554,33.14507701786817,33.761396103896125,30.63040723981903,33.499949748743745,34.75433537832313,1.4,50.24444444,0,20.85294444,-1
S9,R91149,34.42954977805963,33.17409694171958,33.931167192429044,30.73932038834953,33.640050000000016,34.660995370370394,1.4,50.24444444,0,20.85294444,-1
S9,R911810,34.38042682926831,33.35734655335224,34.03413407821231,32.969142857142884,33.41087378640779,34.14746323529414,1.8,50.54444444,0,21.23566667,0
S9,R911811,34.32310749774167,33.26774443368831,33.92495454545457,32.78854166666669,33.52067375886527,34.02597510373446,1.8,50.54444444,0,21.23566667,0
S9,R911812,34.69519230769233,33.436774193548416,35.07288461538464,30.860344827586232,34.4231901840491,33.91759862778733,1.8,50.54444444,0,21.23566667,0
S9,R911813,34.60594771241832,33.441878224974225,34.96062500000003,31.4789772727273,34.544305555555574,34.08047619047621,1.8,50.54444444,0,21.23566667,0
S9,R911814,34.25490601503761,33.44396624472576,34.02407239819007,32.48130718954251,33.38471590909093,34.583269230769254,1.8,50.53333333,0,21.237,0
S9,R911815,34.27921024546427,33.5216918714556,33.6803048780488,31.76380530973454,33.851326860841446,34.56949790794981,1.8,50.53333333,0,21.237,0
S9,R911816,34.157359924026615,33.54622070312502,34.0942777777778,31.50333333333336,34.06555555555557,34.46597826086959,1.8,50.53333333,0,21.237,0
S9,R911817,33.647306590257905,33.201630988786974,33.4663057324841,30.098723404255345,33.658433333333356,33.99655502392347,1.8,50.53333333,0,21.237,0
S9,R911818,33.74651530108591,33.16525614754101,33.942517006802746,31.597500000000025,33.64849206349209,33.94277551020411,1.8,50.53333333,0,21.237,0
S9,R911819,34.14250688705236,33.20588021778586,33.64280000000002,31.878175182481776,33.48760869565219,34.278652173913066,1.8,50.53333333,0,21.237,0
S9,R91182,34.075651135006,33.710578125000026,34.029650349650375,32.05131313131315,33.029648241206054,34.60080128205131,1.8,50.62777778,0,21.22266667,0
S9,R911820,34.59761363636366,32.499320754717004,34.6740136054422,31.670916030534375,34.44706250000002,34.201425818882484,1.8,50.42222222,0,21.233,0
S9,R911821,34.614471982758644,33.05796875000002,33.922768361581944,33.059344262295106,33.48879716981135,34.28581081081084,1.8,50.42222222,0,21.233,0
S9,R911822,34.28033985581877,33.02799582463468,33.45361111111114,32.5082887700535,33.62759002770085,34.087357723577256,1.8,50.42222222,0,21.233,0
S9,R911823,34.057479387514746,33.01787760416669,34.28641975308644,32.11133858267719,34.05669260700392,34.070274509803944,1.8,50.42222222,0,21.233,0
S9,R911824,34.26350593311761,33.00188084112152,34.00316872427986,32.2257575757576,33.417964285714305,33.79598958333336,1.8,50.42222222,0,21.233,0
S9,R911825,34.364784482758644,33.13010395010397,34.099384615384636,32.27427536231887,33.54798479087455,34.13532710280376,1.8,50.42222222,0,21.233,0
S9,R911826,34.631317073170756,32.93136911281492,34.82465116279072,31.002962962962982,34.91343137254904,33.98729776247851,1.8,50.43888889,0,21.229,0
S9,R911827,34.886962209302354,33.1774639175258,34.97887850467292,31.312471910112386,34.996898395721956,34.45534482758623,1.8,50.43888889,0,21.229,0
S9,R91183,34.43229591836737,33.64938582677168,34.3708536585366,32.347500000000025,33.4440331491713,34.51013043478263,1.8,50.57777778,0,21.22927778,0
S9,R91184,34.28408196721314,33.641287593984984,34.364203821656076,32.83594444444447,33.60547619047622,34.73074561403511,1.8,50.57777778,0,21.22927778,0
S9,R91185,34.9314787701318,33.28578883495148,35.23739130434785,32.316204379562066,34.26419117647062,34.4813300492611,1.8,50.57777778,0,21.22927778,0
S9,R91186,34.61810623556585,33.16866742596813,35.218695652173935,31.906371681415955,34.213500000000025,34.459577777777795,1.8,50.57777778,0,21.22927778,0
S9,R91187,34.17272885789017,33.15510204081635,34.20641791044778,32.71000000000002,33.62074742268044,34.09995780590719,1.8,50.57777778,0,21.22927778,0
S9,R91188,33.95810588235296,33.18067269076308,34.07762135922333,32.28528925619837,33.63206278026908,34.032878228782316,1.8,50.57777778,0,21.22927778,0
S9,R91189,34.05771662763468,33.178454810495644,34.41423809523812,32.37814814814818,33.74373684210529,33.97201465201468,1.8,50.54444444,0,21.23566667,0
S9,R912210,34.19183462532302,33.1146888567294,33.89484276729562,31.82575000000002,33.313216080402036,33.991564625850366,2.2,50.76111111,0,21.1085,0
S9,R912211,34.09048872180454,33.196326815642486,33.918232044198916,31.974404761904786,33.05322751322754,33.881081081081106,2.2,50.76111111,0,21.1085,0
S9,R912212,34.59923076923079,33.105008635578606,34.87460526315792,30.102884615384635,34.750887096774214,33.56970326409498,2.2,50.76111111,0,21.1085,0
S9,R912213,34.01870917573874,33.31261682242993,33.620364583333355,31.882045454545473,34.5658823529412,34.41113207547173,2.2,50.76111111,0,21.1085,0
S9,R912214,33.57295918367349,33.366230769230796,,31.523870967741956,,33.98250000000002,2.2,50.81111111,0,21.0505,0
S9,R912215,34.25437935843796,33.35968579234975,34.08247787610621,30.915263157894753,33.58743315508025,34.520854271356804,2.2,50.81111111,0,21.0505,0
S9,R912216,34.070120300751896,33.19359516616317,33.829587628866,29.722203389830533,32.66730994152049,34.43031007751941,2.2,50.81111111,0,21.0505,0
S9,R912217,33.95667850799292,33.009644194756575,33.52740740740743,31.212708333333353,33.19551401869162,34.04473053892218,2.2,50.81111111,0,21.0505,0
S9,R912218,33.806224018475774,32.80587368421055,32.91600000000002,31.242540983606577,33.16756410256412,33.7399275362319,2.2,50.81111111,0,21.0505,0
S9,R912219,34.490679611650506,32.325244618395324,34.211304347826115,31.15800000000002,34.66757281553401,34.58881147540985,2.2,50.82222222,0,21.008,0
S9,R91222,33.91204651162793,33.19428015564204,33.69804597701152,30.21074074074076,33.48113095238097,34.30529761904764,2.2,50.70555556,0,21.15766667,0
S9,R912220,34.312880000000014,32.68493230174084,33.23284768211923,32.03542372881358,33.157558139534906,34.311862745098054,2.2,50.82222222,0,21.008,0
S9,R912221,34.35638841567293,32.7278100775194,33.35992424242427,31.986746031746055,33.273349056603806,34.13186813186816,2.2,50.82222222,0,21.008,0
S9,R912222,33.733684210526334,32.709948979591864,33.98545454545457,30.847272727272752,33.31024390243905,33.46271428571431,2.2,50.82222222,0,21.008,0
